organ	country	month_day	avg_2019	avg_2020	ratio
total	Finland	06-10	1.442	0.774	1.863
total	Finland	06-11	1.452	0.776	1.871
total	Finland	06-12	1.457	0.784	1.859
total	Finland	06-13	1.458	0.798	1.826
total	Finland	06-14	1.456	0.819	1.776
total	Finland	06-15	1.45	0.845	1.715
total	Finland	06-16	1.442	0.875	1.648
total	Finland	06-17	1.432	0.906	1.58
total	Finland	06-18	1.421	0.938	1.515
total	Finland	06-19	1.41	0.969	1.454
total	Finland	06-20	1.398	0.998	1.401
total	Finland	06-21	1.387	1.023	1.356
total	Finland	06-22	1.373	1.049	1.31
total	Finland	06-23	1.356	1.081	1.254
total	Finland	06-24	1.334	1.118	1.194
total	Finland	06-25	1.311	1.157	1.133
total	Finland	06-26	1.286	1.198	1.074
total	Finland	06-27	1.26	1.237	1.019
total	Finland	06-28	1.235	1.273	0.97
total	Finland	06-29	1.212	1.305	0.929
total	Finland	06-30	1.191	1.331	0.895
total	Finland	07-01	1.174	1.348	0.871
total	Finland	07-02	1.159	1.359	0.853
total	Finland	07-03	1.143	1.368	0.836
total	Finland	07-04	1.127	1.374	0.821
total	Finland	07-05	1.112	1.377	0.807
total	Finland	07-06	1.097	1.379	0.795
total	Finland	07-07	1.082	1.377	0.786
total	Finland	07-08	1.068	1.374	0.778
total	Finland	07-09	1.056	1.368	0.772
total	Finland	07-10	1.044	1.359	0.768
total	Finland	07-11	1.034	1.344	0.769
total	Finland	07-12	1.027	1.322	0.777
total	Finland	07-13	1.021	1.293	0.79
total	Finland	07-14	1.016	1.259	0.807
total	Finland	07-15	1.012	1.224	0.827
total	Finland	07-16	1.008	1.188	0.849
total	Finland	07-17	1.003	1.154	0.869
total	Finland	07-18	0.997	1.123	0.888
total	Finland	07-19	0.99	1.098	0.901
total	Finland	07-20	0.981	1.073	0.914
total	Finland	07-21	0.973	1.042	0.934
total	Finland	07-22	0.965	1.006	0.959
total	Finland	07-23	0.957	0.968	0.988
total	Finland	07-24	0.949	0.931	1.02
total	Finland	07-25	0.941	0.896	1.051
total	Finland	07-26	0.933	0.865	1.078
total	Finland	07-27	0.924	0.841	1.099
total	Finland	07-28	0.914	0.825	1.108
total	Finland	07-29	0.903	0.817	1.106
total	Finland	07-30	0.89	0.81	1.098
total	Finland	07-31	0.875	0.807	1.085
total	Finland	08-01	0.86	0.806	1.067
total	Finland	08-02	0.844	0.807	1.045
total	Finland	08-03	0.828	0.811	1.021
total	Finland	08-04	0.813	0.817	0.995
total	Finland	08-05	0.8	0.826	0.968
total	Finland	08-06	0.789	0.838	0.942
total	Finland	08-07	0.781	0.852	0.916
total	Finland	08-08	0.773	0.873	0.886
total	Finland	08-09	0.766	0.903	0.848
total	Finland	08-10	0.758	0.941	0.805
total	Finland	08-11	0.75	0.983	0.763
total	Finland	08-12	0.743	1.028	0.723
total	Finland	08-13	0.738	1.072	0.688
total	Finland	08-14	0.734	1.114	0.659
total	Finland	08-15	0.733	1.15	0.637
total	Finland	08-16	0.735	1.179	0.623
total	Finland	08-17	0.74	1.206	0.613
total	Finland	08-18	0.748	1.239	0.604
total	Finland	08-19	0.759	1.275	0.596
total	Finland	08-20	0.773	1.313	0.589
total	Finland	08-21	0.788	1.35	0.583
total	Finland	08-22	0.803	1.386	0.58
total	Finland	08-23	0.819	1.418	0.578
total	Finland	08-24	0.835	1.444	0.578
total	Finland	08-25	0.849	1.463	0.58
total	Finland	08-26	0.861	1.473	0.585
total	Finland	08-27	0.873	1.474	0.592
total	Finland	08-28	0.887	1.471	0.603
total	Finland	08-29	0.902	1.464	0.616
total	Finland	08-30	0.918	1.453	0.632
total	Finland	08-31	0.934	1.438	0.649
total	Finland	09-01	0.949	1.42	0.668
total	Finland	09-02	0.965	1.4	0.689
total	Finland	09-03	0.979	1.379	0.71
total	Finland	09-04	0.992	1.355	0.732
total	Finland	09-05	1.002	1.326	0.756
total	Finland	09-06	1.01	1.286	0.785
total	Finland	09-07	1.016	1.239	0.82
total	Finland	09-08	1.021	1.186	0.861
total	Finland	09-09	1.026	1.13	0.908
total	Finland	09-10	1.031	1.073	0.961
total	Finland	09-11	1.037	1.017	1.02
total	Finland	09-12	1.045	0.964	1.084
total	Finland	09-13	1.056	0.916	1.152
total	Finland	09-14	1.07	0.877	1.22
total	Finland	09-15	1.086	0.838	1.297
total	Finland	09-16	1.105	0.793	1.393
total	Finland	09-17	1.124	0.745	1.509
total	Finland	09-18	1.145	0.696	1.645
total	Finland	09-19	1.166	0.647	1.802
total	Finland	09-20	1.188	0.602	1.975
total	Finland	09-21	1.211	0.561	2.158
total	Finland	09-22	1.234	0.528	2.336
total	Finland	09-23	1.256	0.504	2.49
total	Finland	09-24	1.283	0.489	2.626
total	Finland	09-25	1.318	0.478	2.76
total	Finland	09-26	1.358	0.47	2.886
total	Finland	09-27	1.4	0.467	3
total	Finland	09-28	1.443	0.466	3.095
total	Finland	09-29	1.484	0.468	3.168
total	Finland	09-30	1.52	0.473	3.216
total	Finland	10-01	1.55	0.479	3.237
total	Finland	10-02	1.571	0.486	3.231
total	Finland	10-03	1.587	0.5	3.175
total	Finland	10-04	1.604	0.524	3.064
total	Finland	10-05	1.622	0.555	2.923
total	Finland	10-06	1.638	0.591	2.771
total	Finland	10-07	1.652	0.63	2.623
total	Finland	10-08	1.662	0.668	2.489
total	Finland	10-09	1.669	0.704	2.371
total	Finland	10-10	1.669	0.734	2.274
total	Finland	10-11	1.663	0.756	2.199
total	Finland	10-12	1.649	0.776	2.124
total	Finland	10-13	1.626	0.799	2.034
total	Finland	10-14	1.595	0.824	1.935
total	Finland	10-15	1.559	0.85	1.833
total	Finland	10-16	1.52	0.876	1.734
total	Finland	10-17	1.478	0.901	1.64
total	Finland	10-18	1.435	0.923	1.555
total	Finland	10-19	1.394	0.941	1.481
total	Finland	10-20	1.355	0.954	1.42
total	Finland	10-21	1.32	0.961	1.374
total	Finland	10-22	1.284	0.961	1.337
total	Finland	10-23	1.24	0.953	1.302
total	Finland	10-24	1.191	0.94	1.268
total	Finland	10-25	1.14	0.923	1.235
total	Finland	10-26	1.087	0.904	1.203
total	Finland	10-27	1.036	0.884	1.172
total	Finland	10-28	0.989	0.866	1.142
total	Finland	10-29	0.947	0.85	1.113
total	Finland	10-30	0.913	0.84	1.088
total	Finland	10-31	0.885	0.827	1.069
total	Finland	11-01	0.857	0.808	1.06
total	Finland	11-02	0.83	0.783	1.059
total	Finland	11-03	0.804	0.757	1.062
total	Finland	11-04	0.78	0.73	1.069
total	Finland	11-05	0.758	0.705	1.075
total	Finland	11-06	0.739	0.685	1.079
total	Finland	11-07	0.723	0.672	1.076
total	Finland	11-08	0.71	0.669	1.062
total	Finland	11-09	0.702	0.673	1.044
total	Finland	11-10	0.699	0.681	1.027
total	Finland	11-11	0.701	0.693	1.011
total	Finland	11-12	0.705	0.708	0.996
total	Finland	11-13	0.711	0.725	0.981
total	Finland	11-14	0.719	0.744	0.966
total	Finland	11-15	0.726	0.764	0.95
total	Finland	11-16	0.733	0.785	0.933
total	Finland	11-17	0.737	0.806	0.915
total	Finland	11-18	0.744	0.832	0.894
total	Finland	11-19	0.755	0.867	0.87
total	Finland	11-20	0.769	0.91	0.845
total	Finland	11-21	0.786	0.958	0.821
total	Finland	11-22	0.804	1.007	0.799
total	Finland	11-23	0.822	1.056	0.779
total	Finland	11-24	0.839	1.103	0.761
total	Finland	11-25	0.854	1.144	0.746
total	Finland	11-26	0.864	1.176	0.734
total	Finland	11-27	0.87	1.199	0.725
total	Finland	11-28	0.873	1.216	0.718
total	Finland	11-29	0.876	1.232	0.711
total	Finland	11-30	0.879	1.248	0.704
total	Finland	12-01	0.881	1.262	0.698
total	Finland	12-02	0.882	1.274	0.692
total	Finland	12-03	0.881	1.282	0.688
total	Finland	12-04	0.879	1.285	0.684
total	Finland	12-05	0.874	1.284	0.681
total	Finland	12-06	0.866	1.276	0.679
total	Finland	12-07	0.856	1.263	0.677
total	Finland	12-08	0.844	1.248	0.677
total	Finland	12-09	0.832	1.23	0.677
total	Finland	12-10	0.818	1.208	0.677
total	Finland	12-11	0.803	1.184	0.678
total	Finland	12-12	0.786	1.156	0.68
total	Finland	12-13	0.767	1.124	0.682
total	Finland	12-14	0.746	1.088	0.686
total	Finland	12-15	0.724	1.048	0.691
total	Finland	12-16	0.7	1.004	0.697
total	Finland	12-17	0.673	0.955	0.705
total	Finland	12-18	0.645	0.902	0.715
total	Finland	12-19	0.615	0.846	0.727
total	Finland	12-20	0.584	0.786	0.743
total	Finland	12-21	0.551	0.722	0.763
total	Finland	12-22	0.516	0.654	0.788
total	Finland	12-23	0.479	0.583	0.822
total	Finland	12-24	0.441	0.508	0.868
total	France	03-01	14.469	11.727	1.234
total	France	03-02	14.495	11.455	1.265
total	France	03-03	14.521	11.186	1.298
total	France	03-04	14.546	10.921	1.332
total	France	03-05	14.571	10.66	1.367
total	France	03-06	14.594	10.402	1.403
total	France	03-07	14.618	10.147	1.441
total	France	03-08	14.641	9.896	1.479
total	France	03-09	14.663	9.647	1.52
total	France	03-10	14.684	9.401	1.562
total	France	03-11	14.705	9.158	1.606
total	France	03-12	14.726	8.918	1.651
total	France	03-13	14.746	8.681	1.699
total	France	03-14	14.765	8.448	1.748
total	France	03-15	14.784	8.218	1.799
total	France	03-16	14.802	7.992	1.852
total	France	03-17	14.82	7.771	1.907
total	France	03-18	14.837	7.554	1.964
total	France	03-19	14.854	7.342	2.023
total	France	03-20	14.87	7.132	2.085
total	France	03-21	14.885	6.919	2.151
total	France	03-22	14.9	6.707	2.222
total	France	03-23	14.915	6.495	2.296
total	France	03-24	14.928	6.287	2.374
total	France	03-25	14.942	6.083	2.456
total	France	03-26	14.954	5.886	2.541
total	France	03-27	14.966	5.696	2.628
total	France	03-28	14.978	5.515	2.716
total	France	03-29	14.989	5.345	2.804
total	France	03-30	14.999	5.177	2.897
total	France	03-31	15.01	5.005	2.999
total	France	04-01	15.02	4.833	3.108
total	France	04-02	15.03	4.664	3.222
total	France	04-03	15.039	4.503	3.34
total	France	04-04	15.048	4.353	3.457
total	France	04-05	15.055	4.218	3.57
total	France	04-06	15.062	4.102	3.672
total	France	04-07	15.067	4.009	3.758
total	France	04-08	15.07	3.931	3.834
total	France	04-09	15.07	3.858	3.906
total	France	04-10	15.07	3.793	3.973
total	France	04-11	15.068	3.737	4.032
total	France	04-12	15.065	3.692	4.081
total	France	04-13	15.062	3.66	4.115
total	France	04-14	15.058	3.643	4.134
total	France	04-15	15.055	3.643	4.133
total	France	04-16	15.052	3.661	4.111
total	France	04-17	15.051	3.701	4.067
total	France	04-18	15.047	3.766	3.996
total	France	04-19	15.04	3.858	3.899
total	France	04-20	15.029	3.972	3.784
total	France	04-21	15.018	4.105	3.658
total	France	04-22	15.006	4.251	3.53
total	France	04-23	14.995	4.408	3.402
total	France	04-24	14.988	4.569	3.28
total	France	04-25	14.984	4.731	3.167
total	France	04-26	14.985	4.889	3.065
total	France	04-27	14.989	5.06	2.962
total	France	04-28	14.992	5.257	2.851
total	France	04-29	14.994	5.476	2.738
total	France	04-30	14.998	5.709	2.627
total	France	05-01	15.003	5.952	2.521
total	France	05-02	15.01	6.197	2.422
total	France	05-03	15.02	6.44	2.332
total	France	05-04	15.033	6.674	2.252
total	France	05-05	15.051	6.894	2.183
total	France	05-06	15.072	7.111	2.12
total	France	05-07	15.095	7.341	2.056
total	France	05-08	15.121	7.58	1.995
total	France	05-09	15.149	7.824	1.936
total	France	05-10	15.179	8.07	1.881
total	France	05-11	15.212	8.314	1.83
total	France	05-12	15.246	8.553	1.783
total	France	05-13	15.284	8.784	1.74
total	France	05-14	15.323	9.001	1.702
total	France	05-15	15.366	9.215	1.668
total	France	05-16	15.414	9.433	1.634
total	France	05-17	15.465	9.654	1.602
total	France	05-18	15.519	9.875	1.572
total	France	05-19	15.576	10.095	1.543
total	France	05-20	15.635	10.311	1.516
total	France	05-21	15.695	10.52	1.492
total	France	05-22	15.756	10.723	1.469
total	France	05-23	15.816	10.915	1.449
total	France	05-24	15.876	11.094	1.431
total	France	05-25	15.941	11.267	1.415
total	France	05-26	16.015	11.439	1.4
total	France	05-27	16.096	11.608	1.387
total	France	05-28	16.18	11.774	1.374
total	France	05-29	16.266	11.934	1.363
total	France	05-30	16.349	12.087	1.353
total	France	05-31	16.428	12.232	1.343
total	France	06-01	16.499	12.368	1.334
total	France	06-02	16.559	12.494	1.325
total	France	06-03	16.617	12.609	1.318
total	France	06-04	16.679	12.716	1.312
total	France	06-05	16.744	12.814	1.307
total	France	06-06	16.81	12.905	1.303
total	France	06-07	16.874	12.989	1.299
total	France	06-08	16.934	13.066	1.296
total	France	06-09	16.988	13.137	1.293
total	France	06-10	17.034	13.202	1.29
total	France	06-11	17.07	13.261	1.287
total	France	06-12	17.094	13.316	1.284
total	France	06-13	17.107	13.363	1.28
total	France	06-14	17.113	13.4	1.277
total	France	06-15	17.114	13.429	1.274
total	France	06-16	17.109	13.451	1.272
total	France	06-17	17.098	13.467	1.27
total	France	06-18	17.082	13.478	1.267
total	France	06-19	17.061	13.485	1.265
total	France	06-20	17.036	13.489	1.263
total	France	06-21	17.006	13.493	1.26
total	France	06-22	16.97	13.489	1.258
total	France	06-23	16.926	13.472	1.256
total	France	06-24	16.874	13.445	1.255
total	France	06-25	16.816	13.411	1.254
total	France	06-26	16.752	13.371	1.253
total	France	06-27	16.684	13.328	1.252
total	France	06-28	16.612	13.286	1.25
total	France	06-29	16.537	13.245	1.249
total	France	06-30	16.461	13.209	1.246
total	France	07-01	16.383	13.179	1.243
total	France	07-02	16.3	13.15	1.24
total	France	07-03	16.208	13.114	1.236
total	France	07-04	16.108	13.073	1.232
total	France	07-05	16.004	13.029	1.228
total	France	07-06	15.895	12.985	1.224
total	France	07-07	15.786	12.941	1.22
total	France	07-08	15.676	12.901	1.215
total	France	07-09	15.569	12.866	1.21
total	France	07-10	15.465	12.838	1.205
total	France	07-11	15.359	12.818	1.198
total	France	07-12	15.243	12.802	1.191
total	France	07-13	15.12	12.789	1.182
total	France	07-14	14.993	12.779	1.173
total	France	07-15	14.865	12.771	1.164
total	France	07-16	14.738	12.763	1.155
total	France	07-17	14.616	12.754	1.146
total	France	07-18	14.5	12.743	1.138
total	France	07-19	14.394	12.729	1.131
total	France	07-20	14.292	12.717	1.124
total	France	07-21	14.186	12.708	1.116
total	France	07-22	14.078	12.703	1.108
total	France	07-23	13.971	12.699	1.1
total	France	07-24	13.865	12.695	1.092
total	France	07-25	13.763	12.69	1.085
total	France	07-26	13.666	12.682	1.078
total	France	07-27	13.575	12.67	1.071
total	France	07-28	13.493	12.653	1.066
total	France	07-29	13.417	12.631	1.062
total	France	07-30	13.343	12.606	1.058
total	France	07-31	13.272	12.58	1.055
total	France	08-01	13.204	12.551	1.052
total	France	08-02	13.14	12.521	1.049
total	France	08-03	13.08	12.49	1.047
total	France	08-04	13.025	12.458	1.045
total	France	08-05	12.975	12.426	1.044
total	France	08-06	12.93	12.393	1.043
total	France	08-07	12.892	12.361	1.043
total	France	08-08	12.859	12.327	1.043
total	France	08-09	12.832	12.289	1.044
total	France	08-10	12.809	12.25	1.046
total	France	08-11	12.792	12.208	1.048
total	France	08-12	12.778	12.165	1.05
total	France	08-13	12.769	12.123	1.053
total	France	08-14	12.764	12.081	1.056
total	France	08-15	12.762	12.041	1.06
total	France	08-16	12.763	12.003	1.063
total	France	08-17	12.772	11.965	1.068
total	France	08-18	12.794	11.924	1.073
total	France	08-19	12.824	11.883	1.079
total	France	08-20	12.862	11.84	1.086
total	France	08-21	12.904	11.797	1.094
total	France	08-22	12.948	11.755	1.101
total	France	08-23	12.992	11.714	1.109
total	France	08-24	13.034	11.676	1.116
total	France	08-25	13.07	11.64	1.123
total	France	08-26	13.099	11.607	1.129
total	France	08-27	13.128	11.574	1.134
total	France	08-28	13.164	11.54	1.141
total	France	08-29	13.205	11.505	1.148
total	France	08-30	13.249	11.469	1.155
total	France	08-31	13.293	11.435	1.162
total	France	09-01	13.334	11.404	1.169
total	France	09-02	13.371	11.376	1.175
total	France	09-03	13.402	11.353	1.18
total	France	09-04	13.423	11.335	1.184
total	France	09-05	13.435	11.323	1.187
total	France	09-06	13.442	11.313	1.188
total	France	09-07	13.444	11.306	1.189
total	France	09-08	13.442	11.301	1.189
total	France	09-09	13.438	11.299	1.189
total	France	09-10	13.432	11.3	1.189
total	France	09-11	13.425	11.302	1.188
total	France	09-12	13.418	11.307	1.187
total	France	09-13	13.413	11.314	1.186
total	France	09-14	13.41	11.322	1.184
total	France	09-15	13.405	11.336	1.183
total	France	09-16	13.395	11.356	1.18
total	France	09-17	13.38	11.381	1.176
total	France	09-18	13.363	11.41	1.171
total	France	09-19	13.345	11.441	1.166
total	France	09-20	13.328	11.472	1.162
total	France	09-21	13.314	11.503	1.157
total	France	09-22	13.304	11.532	1.154
total	France	09-23	13.3	11.556	1.151
total	France	09-24	13.3	11.581	1.148
total	France	09-25	13.302	11.609	1.146
total	France	09-26	13.305	11.64	1.143
total	France	09-27	13.31	11.672	1.14
total	France	09-28	13.316	11.705	1.138
total	France	09-29	13.323	11.737	1.135
total	France	09-30	13.331	11.767	1.133
total	France	10-01	13.339	11.794	1.131
total	France	10-02	13.348	11.817	1.129
total	France	10-03	13.358	11.839	1.128
total	France	10-04	13.371	11.863	1.127
total	France	10-05	13.387	11.887	1.126
total	France	10-06	13.404	11.911	1.125
total	France	10-07	13.422	11.934	1.125
total	France	10-08	13.44	11.955	1.124
total	France	10-09	13.458	11.973	1.124
total	France	10-10	13.475	11.988	1.124
total	France	10-11	13.491	11.997	1.124
total	France	10-12	13.506	12.005	1.125
total	France	10-13	13.522	12.012	1.126
total	France	10-14	13.539	12.018	1.127
total	France	10-15	13.557	12.024	1.128
total	France	10-16	13.575	12.027	1.129
total	France	10-17	13.593	12.028	1.13
total	France	10-18	13.611	12.026	1.132
total	France	10-19	13.628	12.02	1.134
total	France	10-20	13.644	12.01	1.136
total	France	10-21	13.658	11.996	1.139
total	France	10-22	13.673	11.976	1.142
total	France	10-23	13.688	11.952	1.145
total	France	10-24	13.704	11.924	1.149
total	France	10-25	13.72	11.893	1.154
total	France	10-26	13.736	11.859	1.158
total	France	10-27	13.751	11.823	1.163
total	France	10-28	13.765	11.785	1.168
total	France	10-29	13.777	11.745	1.173
total	France	10-30	13.786	11.705	1.178
total	France	10-31	13.795	11.661	1.183
total	France	11-01	13.804	11.613	1.189
total	France	11-02	13.812	11.56	1.195
total	France	11-03	13.82	11.504	1.201
total	France	11-04	13.827	11.446	1.208
total	France	11-05	13.833	11.386	1.215
total	France	11-06	13.837	11.326	1.222
total	France	11-07	13.84	11.266	1.228
total	France	11-08	13.84	11.207	1.235
total	France	11-09	13.838	11.146	1.242
total	France	11-10	13.834	11.08	1.249
total	France	11-11	13.827	11.009	1.256
total	France	11-12	13.818	10.935	1.264
total	France	11-13	13.808	10.861	1.271
total	France	11-14	13.798	10.787	1.279
total	France	11-15	13.788	10.715	1.287
total	France	11-16	13.778	10.647	1.294
total	France	11-17	13.769	10.584	1.301
total	France	11-18	13.761	10.521	1.308
total	France	11-19	13.754	10.455	1.316
total	France	11-20	13.747	10.385	1.324
total	France	11-21	13.739	10.314	1.332
total	France	11-22	13.731	10.244	1.34
total	France	11-23	13.723	10.176	1.349
total	France	11-24	13.714	10.111	1.356
total	France	11-25	13.703	10.052	1.363
total	France	11-26	13.691	10	1.369
total	France	11-27	13.678	9.956	1.374
total	France	11-28	13.664	9.918	1.378
total	France	11-29	13.652	9.883	1.381
total	France	11-30	13.639	9.85	1.385
total	France	12-01	13.626	9.82	1.388
total	France	12-02	13.611	9.794	1.39
total	France	12-03	13.595	9.771	1.391
total	France	12-04	13.575	9.752	1.392
total	France	12-05	13.552	9.738	1.392
total	France	12-06	13.524	9.727	1.39
total	France	12-07	13.493	9.721	1.388
total	France	12-08	13.461	9.719	1.385
total	France	12-09	13.426	9.719	1.381
total	France	12-10	13.39	9.723	1.377
total	France	12-11	13.353	9.731	1.372
total	France	12-12	13.313	9.742	1.367
total	France	12-13	13.27	9.757	1.36
total	France	12-14	13.226	9.776	1.353
total	France	12-15	13.179	9.798	1.345
total	France	12-16	13.129	9.825	1.336
total	France	12-17	13.077	9.856	1.327
total	France	12-18	13.022	9.89	1.317
total	France	12-19	12.965	9.929	1.306
total	France	12-20	12.906	9.971	1.294
total	France	12-21	12.844	10.017	1.282
total	France	12-22	12.78	10.066	1.27
total	France	12-23	12.714	10.119	1.256
total	France	12-24	12.646	10.176	1.243
total	Germany	03-01	7.535	8.245	0.914
total	Germany	03-02	7.594	8.246	0.921
total	Germany	03-03	7.652	8.248	0.928
total	Germany	03-04	7.71	8.249	0.935
total	Germany	03-05	7.766	8.251	0.941
total	Germany	03-06	7.821	8.253	0.948
total	Germany	03-07	7.875	8.255	0.954
total	Germany	03-08	7.928	8.257	0.96
total	Germany	03-09	7.98	8.259	0.966
total	Germany	03-10	8.03	8.261	0.972
total	Germany	03-11	8.08	8.263	0.978
total	Germany	03-12	8.129	8.264	0.984
total	Germany	03-13	8.176	8.266	0.989
total	Germany	03-14	8.223	8.267	0.995
total	Germany	03-15	8.268	8.269	1
total	Germany	03-16	8.312	8.271	1.005
total	Germany	03-17	8.356	8.274	1.01
total	Germany	03-18	8.398	8.277	1.015
total	Germany	03-19	8.439	8.28	1.019
total	Germany	03-20	8.48	8.284	1.024
total	Germany	03-21	8.519	8.286	1.028
total	Germany	03-22	8.557	8.288	1.032
total	Germany	03-23	8.593	8.289	1.037
total	Germany	03-24	8.629	8.29	1.041
total	Germany	03-25	8.664	8.292	1.045
total	Germany	03-26	8.698	8.294	1.049
total	Germany	03-27	8.73	8.298	1.052
total	Germany	03-28	8.762	8.303	1.055
total	Germany	03-29	8.793	8.31	1.058
total	Germany	03-30	8.824	8.319	1.061
total	Germany	03-31	8.853	8.33	1.063
total	Germany	04-01	8.881	8.343	1.065
total	Germany	04-02	8.908	8.356	1.066
total	Germany	04-03	8.934	8.371	1.067
total	Germany	04-04	8.959	8.386	1.068
total	Germany	04-05	8.984	8.402	1.069
total	Germany	04-06	9.007	8.418	1.07
total	Germany	04-07	9.03	8.433	1.071
total	Germany	04-08	9.053	8.452	1.071
total	Germany	04-09	9.076	8.478	1.071
total	Germany	04-10	9.099	8.509	1.069
total	Germany	04-11	9.122	8.542	1.068
total	Germany	04-12	9.144	8.577	1.066
total	Germany	04-13	9.164	8.61	1.064
total	Germany	04-14	9.184	8.641	1.063
total	Germany	04-15	9.201	8.667	1.062
total	Germany	04-16	9.215	8.687	1.061
total	Germany	04-17	9.227	8.698	1.061
total	Germany	04-18	9.237	8.705	1.061
total	Germany	04-19	9.246	8.712	1.061
total	Germany	04-20	9.253	8.718	1.061
total	Germany	04-21	9.259	8.722	1.062
total	Germany	04-22	9.263	8.724	1.062
total	Germany	04-23	9.265	8.723	1.062
total	Germany	04-24	9.266	8.718	1.063
total	Germany	04-25	9.265	8.709	1.064
total	Germany	04-26	9.263	8.695	1.065
total	Germany	04-27	9.255	8.673	1.067
total	Germany	04-28	9.242	8.645	1.069
total	Germany	04-29	9.224	8.61	1.071
total	Germany	04-30	9.202	8.571	1.074
total	Germany	05-01	9.18	8.528	1.076
total	Germany	05-02	9.158	8.484	1.079
total	Germany	05-03	9.137	8.44	1.083
total	Germany	05-04	9.12	8.398	1.086
total	Germany	05-05	9.109	8.358	1.09
total	Germany	05-06	9.097	8.317	1.094
total	Germany	05-07	9.082	8.27	1.098
total	Germany	05-08	9.064	8.218	1.103
total	Germany	05-09	9.044	8.164	1.108
total	Germany	05-10	9.025	8.108	1.113
total	Germany	05-11	9.008	8.053	1.119
total	Germany	05-12	8.995	8	1.124
total	Germany	05-13	8.987	7.949	1.131
total	Germany	05-14	8.986	7.904	1.137
total	Germany	05-15	8.991	7.861	1.144
total	Germany	05-16	9.001	7.816	1.152
total	Germany	05-17	9.016	7.771	1.16
